user_id,age_band,province,registration_date,channel_preference,limit_configured,marketing_opt_in,self_excluded
U008994,36-45,Madrid,2024-05-11,online,0,1,0
U008995,46-55,Granada,2023-03-09,online,1,0,0
U008996,36-45,Murcia,2024-05-04,retail,0,1,0
U008997,18-25,Málaga,2024-03-04,retail,1,0,0
U008998,18-25,Alicante,2024-04-12,online,1,1,0
U008999,26-35,Valencia,2023-05-19,online,0,0,0
U009000,18-25,Madrid,2023-12-27,online,1,1,0
U009001,26-35,Granada,2024-03-27,online,0,1,0
U009002,26-35,Alicante,2023-08-08,online,0,1,0
U009003,26-35,Madrid,2023-05-13,online,0,0,0
U009004,26-35,Granada,2023-06-12,online,1,1,0
U009005,36-45,Almería,2024-09-18,online,1,1,0
U009006,26-35,Madrid,2023-12-06,online,0,0,0
U009007,36-45,Barcelona,2024-04-27,retail,0,0,0
U009008,36-45,Valencia,2024-01-11,online,1,1,0
U009009,36-45,Málaga,2024-08-31,retail,0,1,0
U009010,36-45,Málaga,2024-01-07,retail,0,1,0
U009011,46-55,Málaga,2023-03-10,online,1,1,0
U009012,18-25,Murcia,2023-05-25,online,1,0,0
U009013,18-25,Valencia,2023-01-10,online,0,1,0
U009014,18-25,Alicante,2024-08-30,online,1,0,0
U009015,46-55,Málaga,2024-04-29,online,0,1,0
U009016,56-65,Málaga,2024-07-08,online,0,0,0
U009017,46-55,Barcelona,2024-06-05,online,0,0,0
U009018,46-55,Almería,2024-08-24,online,0,1,0
U009019,26-35,Almería,2024-12-21,retail,0,1,0
U009020,26-35,Almería,2024-04-22,online,0,1,0
U009021,36-45,Valencia,2023-07-04,retail,0,0,0
U009022,46-55,Alicante,2023-03-16,online,1,1,0
U009023,56-65,Madrid,2024-03-06,online,1,1,0
U009024,36-45,Granada,2024-07-16,online,0,0,0
U009025,46-55,Valencia,2024-02-14,retail,0,1,0
U009026,26-35,Málaga,2023-08-10,online,1,1,0
U009027,26-35,Granada,2024-06-09,online,1,1,0
U009028,26-35,Alicante,2023-11-24,online,1,0,0
U009029,46-55,Málaga,2023-07-29,retail,0,0,0
U009030,26-35,Valencia,2024-09-05,online,1,1,0
U009031,26-35,Barcelona,2024-02-25,online,1,1,0
U009032,18-25,Granada,2023-07-26,retail,0,0,0
U009033,26-35,Málaga,2023-08-28,online,1,0,0
U009034,46-55,Almería,2024-02-22,online,0,1,0
U009035,36-45,Málaga,2023-11-05,retail,0,1,0
U009036,18-25,Granada,2023-04-28,online,0,1,0
U009037,26-35,Alicante,2024-03-21,online,0,1,0
U009038,56-65,Alicante,2024-05-18,online,1,1,0
U009039,36-45,Alicante,2023-01-01,online,1,1,0
U009040,18-25,Granada,2024-01-27,online,0,1,0
U009041,46-55,Madrid,2024-02-26,online,0,1,0
U009042,36-45,Alicante,2023-08-31,online,1,1,0
U009043,36-45,Barcelona,2023-09-05,online,1,0,0
U009044,36-45,Madrid,2023-08-20,online,0,0,0
U009045,46-55,Murcia,2023-11-22,online,0,1,0
U009046,46-55,Granada,2024-08-15,online,0,1,0
U009047,36-45,Madrid,2023-12-09,online,0,0,0
U009048,56-65,Madrid,2024-12-26,online,0,0,0
U009049,26-35,Murcia,2023-10-02,online,0,1,0
U009050,56-65,Murcia,2024-05-25,online,0,1,0
U009051,46-55,Alicante,2024-02-05,retail,1,1,0
U009052,18-25,Alicante,2024-07-10,online,0,0,0
U009053,26-35,Madrid,2024-10-10,online,0,1,0
U009054,56-65,Murcia,2024-01-09,online,1,1,0
U009055,26-35,Málaga,2023-12-27,online,0,1,0
U009056,26-35,Madrid,2024-11-19,online,1,1,0
U009057,18-25,Murcia,2024-11-12,online,1,0,0
U009058,36-45,Valencia,2024-12-28,online,0,1,0
U009059,46-55,Granada,2023-04-25,online,1,1,0
U009060,36-45,Granada,2023-01-03,online,0,1,0
U009061,65+,Alicante,2023-11-16,online,1,1,0
U009062,56-65,Barcelona,2024-06-19,online,1,0,0
U009063,18-25,Murcia,2023-02-23,online,1,1,0
U009064,18-25,Murcia,2023-09-30,online,1,1,0
U009065,26-35,Alicante,2024-02-29,online,0,1,0
U009066,56-65,Madrid,2023-06-05,retail,0,1,0
U009067,56-65,Granada,2024-06-17,online,0,1,0
U009068,46-55,Murcia,2023-06-17,online,1,1,0
U009069,36-45,Málaga,2024-09-05,retail,0,1,0
U009070,46-55,Murcia,2023-09-12,online,0,1,0
U009071,36-45,Valencia,2024-03-13,online,0,1,0
U009072,26-35,Granada,2024-02-02,online,0,0,0
U009073,36-45,Málaga,2023-08-05,retail,1,0,0
U009074,26-35,Barcelona,2023-11-17,online,0,0,0
U009075,18-25,Barcelona,2024-09-09,online,1,1,0
U009076,46-55,Almería,2024-02-05,online,0,0,0
U009077,26-35,Alicante,2023-02-10,retail,1,1,0
U009078,36-45,Granada,2024-06-04,retail,1,1,0
U009079,36-45,Málaga,2023-05-14,online,1,1,0
U009080,46-55,Granada,2023-12-21,retail,1,0,0
U009081,26-35,Alicante,2023-12-09,retail,1,1,0
U009082,36-45,Barcelona,2023-12-22,online,0,1,0
U009083,26-35,Alicante,2023-01-23,online,0,1,0
U009084,26-35,Almería,2023-07-18,online,1,1,0
U009085,56-65,Alicante,2023-02-07,retail,1,0,0
U009086,36-45,Granada,2023-10-30,online,0,0,0
U009087,18-25,Alicante,2024-03-29,online,1,1,0
U009088,36-45,Murcia,2024-04-22,online,0,1,0
U009089,46-55,Granada,2023-02-17,online,0,1,0
U009090,26-35,Murcia,2023-03-28,retail,1,1,0
U009091,26-35,Alicante,2024-04-27,online,0,0,0
U009092,56-65,Málaga,2024-01-23,online,1,1,0
U009093,26-35,Granada,2024-08-31,retail,0,1,0
U009094,18-25,Barcelona,2023-05-30,online,1,1,0
U009095,36-45,Valencia,2023-03-29,online,0,0,0
U009096,26-35,Valencia,2023-09-22,retail,0,1,0
U009097,36-45,Granada,2024-04-10,retail,0,1,0
U009098,26-35,Madrid,2023-12-21,online,0,1,0
U009099,18-25,Alicante,2023-03-13,online,1,0,0
U009100,46-55,Almería,2023-02-22,retail,0,1,1
U009101,18-25,Alicante,2024-05-09,retail,0,1,0
U009102,18-25,Barcelona,2023-08-05,online,1,1,0
U009103,26-35,Alicante,2024-05-03,online,1,1,0
U009104,18-25,Granada,2023-08-04,online,0,0,0
U009105,56-65,Barcelona,2023-08-18,online,0,1,0
U009106,36-45,Alicante,2023-06-03,retail,1,1,0
U009107,26-35,Madrid,2024-12-19,online,0,1,0
U009108,56-65,Valencia,2023-01-12,online,0,0,0
U009109,36-45,Alicante,2023-04-03,online,0,1,0
U009110,36-45,Málaga,2024-09-02,retail,0,1,0
U009111,36-45,Granada,2023-04-11,online,0,1,0
U009112,18-25,Murcia,2023-07-24,online,0,0,0
U009113,36-45,Madrid,2023-07-11,retail,0,1,0
U009114,46-55,Málaga,2024-05-23,online,0,0,0
U009115,46-55,Madrid,2023-10-28,online,0,1,0
U009116,56-65,Madrid,2024-09-05,online,1,1,0
U009117,18-25,Almería,2024-06-29,online,1,1,0
U009118,26-35,Málaga,2024-01-23,online,0,0,0
U009119,26-35,Murcia,2023-07-01,online,0,0,0
U009120,46-55,Granada,2024-08-01,online,1,0,0
U009121,36-45,Alicante,2024-09-24,retail,1,0,0
U009122,56-65,Almería,2024-09-02,online,1,0,0
U009123,56-65,Barcelona,2023-02-07,online,1,1,0
U009124,46-55,Almería,2024-05-24,online,0,0,0
U009125,26-35,Valencia,2024-05-28,online,1,1,0
U009126,26-35,Málaga,2024-11-19,retail,0,1,0
U009127,26-35,Almería,2023-07-12,online,0,1,0
U009128,18-25,Valencia,2024-07-28,online,1,1,0
U009129,56-65,Madrid,2024-05-18,online,1,1,0
U009130,36-45,Alicante,2024-10-03,retail,1,1,0
U009131,46-55,Málaga,2024-05-21,online,0,1,0
U009132,65+,Madrid,2024-09-14,retail,0,0,0
U009133,18-25,Madrid,2023-09-20,online,0,1,0
U009134,36-45,Alicante,2023-04-26,retail,1,0,0
U009135,36-45,Almería,2023-09-23,online,1,1,0
U009136,18-25,Almería,2024-08-17,online,0,0,0
U009137,26-35,Almería,2023-04-07,online,0,0,0
U009138,26-35,Valencia,2024-04-10,online,0,1,0
U009139,36-45,Málaga,2024-12-21,online,0,0,0
U009140,26-35,Granada,2024-10-15,online,0,0,0
U009141,46-55,Murcia,2024-05-04,retail,0,1,0
U009142,36-45,Alicante,2024-08-01,online,0,1,0
U009143,56-65,Almería,2023-03-27,retail,0,0,0
U009144,46-55,Granada,2023-12-31,online,0,0,0
U009145,18-25,Granada,2024-01-24,online,0,0,0
U009146,18-25,Murcia,2024-07-25,retail,1,1,0
U009147,46-55,Málaga,2023-07-26,online,0,1,0
U009148,46-55,Alicante,2023-03-19,retail,0,1,0
U009149,26-35,Murcia,2024-05-24,online,0,1,0
U009150,18-25,Valencia,2023-12-26,online,1,0,0
U009151,26-35,Alicante,2024-09-06,online,1,1,0
U009152,46-55,Barcelona,2023-12-18,retail,1,1,0
U009153,56-65,Murcia,2024-09-09,online,0,0,0
U009154,26-35,Alicante,2024-01-06,online,0,1,0
U009155,56-65,Murcia,2024-07-25,online,0,0,0
U009156,36-45,Málaga,2024-06-10,online,0,1,0
U009157,46-55,Málaga,2023-07-14,online,1,0,0
U009158,56-65,Almería,2023-08-14,online,1,1,0
U009159,18-25,Madrid,2024-10-18,online,0,1,0
U009160,36-45,Valencia,2023-06-18,online,1,0,0
U009161,46-55,Barcelona,2024-05-24,online,0,0,0
U009162,18-25,Murcia,2023-04-16,online,1,1,0
U009163,26-35,Granada,2024-07-05,online,0,0,0
U009164,18-25,Madrid,2023-06-13,retail,0,0,0
U009165,26-35,Alicante,2024-03-09,retail,1,0,0
U009166,36-45,Murcia,2024-02-16,online,1,0,0
U009167,56-65,Murcia,2023-05-29,online,0,1,0
U009168,18-25,Almería,2023-12-25,retail,0,1,0
U009169,26-35,Valencia,2024-10-03,online,1,1,0
U009170,26-35,Barcelona,2024-05-11,online,1,1,0
U009171,46-55,Barcelona,2024-12-25,online,1,1,0
U009172,18-25,Barcelona,2024-07-26,online,1,1,0
U009173,26-35,Madrid,2024-04-14,retail,1,1,0
U009174,46-55,Granada,2024-02-16,online,0,1,0
U009175,46-55,Granada,2024-11-15,retail,0,1,0
U009176,56-65,Murcia,2024-01-20,retail,0,1,0
U009177,46-55,Madrid,2023-10-21,online,0,1,0
U009178,56-65,Valencia,2024-09-01,online,1,0,0
U009179,18-25,Granada,2024-11-17,online,0,0,0
U009180,26-35,Murcia,2023-12-16,online,0,1,0
U009181,46-55,Murcia,2023-04-11,retail,0,0,0
U009182,36-45,Valencia,2024-03-20,retail,1,1,0
U009183,36-45,Granada,2024-06-24,online,1,0,0
U009184,26-35,Málaga,2023-09-30,retail,0,1,0
U009185,65+,Murcia,2024-06-29,online,1,0,0
U009186,36-45,Valencia,2024-01-23,retail,0,1,0
U009187,26-35,Barcelona,2023-08-08,retail,0,0,0
U009188,46-55,Alicante,2024-04-04,retail,1,1,0
U009189,26-35,Málaga,2023-10-11,online,0,1,0
U009190,56-65,Madrid,2024-07-28,online,0,1,0
U009191,65+,Murcia,2023-01-03,online,1,0,0
U009192,26-35,Barcelona,2024-08-20,online,0,0,0
U009193,46-55,Valencia,2023-08-12,retail,0,1,0
U009194,18-25,Barcelona,2024-12-01,online,0,1,0
U009195,36-45,Málaga,2024-07-08,online,1,0,0
U009196,46-55,Madrid,2023-06-25,online,0,0,0
U009197,36-45,Alicante,2024-12-15,online,0,1,0
U009198,56-65,Murcia,2023-12-31,online,0,1,0
U009199,36-45,Alicante,2024-01-17,online,1,1,0
U009200,36-45,Barcelona,2024-10-25,online,0,0,0
U009201,18-25,Madrid,2024-11-01,online,1,0,0
U009202,36-45,Almería,2024-05-23,online,0,1,0
U009203,46-55,Alicante,2024-12-15,online,1,1,0
U009204,46-55,Barcelona,2023-08-29,retail,1,1,0
U009205,26-35,Granada,2023-06-19,online,1,1,0
U009206,26-35,Valencia,2023-01-22,online,0,0,0
U009207,56-65,Granada,2023-09-10,online,0,1,0
U009208,46-55,Valencia,2024-03-15,online,1,1,0
U009209,36-45,Murcia,2023-08-11,online,1,1,0
U009210,36-45,Málaga,2024-02-28,retail,0,0,0
U009211,56-65,Barcelona,2023-02-05,online,0,1,0
U009212,26-35,Valencia,2023-09-16,retail,1,0,0
U009213,26-35,Málaga,2024-06-30,retail,1,0,0
U009214,46-55,Valencia,2023-03-18,online,0,1,0
U009215,36-45,Almería,2024-06-05,retail,0,1,0
U009216,56-65,Alicante,2024-07-11,online,0,1,0
U009217,26-35,Madrid,2024-02-20,retail,0,1,0
U009218,56-65,Barcelona,2024-10-08,online,0,1,0
U009219,18-25,Granada,2024-11-27,retail,1,1,0
U009220,65+,Granada,2023-01-26,online,1,1,0
U009221,46-55,Madrid,2024-05-10,retail,1,1,0
U009222,18-25,Barcelona,2023-06-23,online,0,1,0
U009223,46-55,Granada,2023-10-25,retail,1,1,0
U009224,26-35,Valencia,2024-03-30,retail,0,0,0
U009225,26-35,Madrid,2024-06-03,online,0,0,0
U009226,26-35,Alicante,2024-09-05,online,0,1,0
U009227,26-35,Valencia,2024-05-29,online,0,1,0
U009228,26-35,Alicante,2024-07-21,online,1,1,0
U009229,36-45,Granada,2024-03-13,retail,0,1,0
U009230,36-45,Almería,2023-03-27,retail,1,1,0
U009231,18-25,Madrid,2023-01-16,retail,0,1,0
U009232,36-45,Barcelona,2024-01-22,online,1,1,0
U009233,18-25,Granada,2024-06-06,online,1,0,0
U009234,36-45,Madrid,2023-03-21,online,0,1,0
U009235,26-35,Granada,2023-11-10,retail,0,0,0
U009236,18-25,Málaga,2023-07-07,online,1,1,0
U009237,18-25,Murcia,2024-02-18,retail,0,0,0
U009238,36-45,Alicante,2023-10-13,retail,0,1,0
U009239,65+,Barcelona,2023-05-28,retail,0,0,0
U009240,56-65,Alicante,2023-01-04,retail,1,1,0
U009241,26-35,Murcia,2023-08-23,online,0,1,0
U009242,26-35,Murcia,2024-01-12,retail,0,1,0
U009243,36-45,Barcelona,2024-11-09,online,1,1,0
U009244,18-25,Madrid,2023-06-16,online,0,1,0
U009245,46-55,Alicante,2024-01-09,online,1,1,0
U009246,46-55,Granada,2024-02-18,online,0,1,0
U009247,46-55,Alicante,2024-04-18,online,1,1,0
U009248,26-35,Valencia,2023-08-28,online,0,0,0
U009249,46-55,Madrid,2023-03-14,online,1,0,0
U009250,26-35,Madrid,2024-11-03,retail,0,1,0
U009251,36-45,Alicante,2024-11-26,online,1,1,0
U009252,26-35,Granada,2023-11-16,online,0,0,0
U009253,36-45,Málaga,2024-02-28,online,0,0,0
U009254,18-25,Málaga,2023-01-22,online,1,1,0
U009255,26-35,Valencia,2023-02-04,online,0,1,0
U009256,65+,Granada,2023-02-25,retail,0,1,0
U009257,26-35,Barcelona,2024-06-23,retail,0,1,0
U009258,36-45,Valencia,2023-06-15,retail,1,1,0
U009259,18-25,Murcia,2023-05-15,online,0,0,0
U009260,26-35,Granada,2023-01-07,online,0,1,0
U009261,36-45,Málaga,2023-01-17,online,0,1,0
U009262,46-55,Murcia,2023-10-23,retail,0,1,0
U009263,46-55,Murcia,2024-01-31,online,0,1,0
U009264,36-45,Almería,2024-02-27,retail,0,1,0
U009265,26-35,Murcia,2023-12-01,retail,0,1,0
U009266,26-35,Alicante,2023-12-02,online,0,1,0
U009267,36-45,Valencia,2024-07-03,online,0,1,0
U009268,46-55,Málaga,2023-07-31,online,0,1,0
U009269,26-35,Granada,2023-06-23,online,1,1,0
U009270,18-25,Almería,2024-09-15,online,1,0,0
U009271,18-25,Valencia,2024-05-18,retail,1,0,0
U009272,26-35,Valencia,2023-12-15,online,1,1,0
U009273,46-55,Murcia,2023-07-21,online,0,1,0
U009274,65+,Murcia,2023-04-10,online,1,0,0
U009275,18-25,Alicante,2023-01-28,online,1,1,0
U009276,26-35,Málaga,2024-09-14,retail,0,1,0
U009277,36-45,Alicante,2024-03-09,online,0,1,0
U009278,26-35,Murcia,2023-02-03,online,0,1,0
U009279,36-45,Madrid,2023-04-26,online,0,1,0
U009280,26-35,Granada,2023-07-24,online,1,1,0
U009281,56-65,Almería,2023-07-12,retail,1,1,0
U009282,65+,Alicante,2024-02-05,online,0,1,0
U009283,26-35,Madrid,2023-10-19,retail,1,1,0
U009284,46-55,Madrid,2024-10-06,online,0,0,0
U009285,36-45,Valencia,2024-06-09,online,1,0,0
U009286,26-35,Granada,2024-10-26,retail,0,1,0
U009287,26-35,Barcelona,2024-09-21,online,0,1,0
U009288,36-45,Valencia,2024-11-03,retail,0,1,0
U009289,46-55,Almería,2024-12-16,online,1,1,0
U009290,26-35,Valencia,2023-08-16,online,0,0,0
U009291,46-55,Málaga,2023-06-03,online,1,0,0
U009292,26-35,Valencia,2023-05-01,online,1,1,0
U009293,46-55,Granada,2024-04-03,online,0,0,0
U009294,56-65,Murcia,2024-05-12,online,1,1,0
U009295,26-35,Madrid,2023-03-06,retail,1,1,0
U009296,36-45,Málaga,2024-08-22,online,1,1,0
U009297,26-35,Valencia,2024-07-25,online,0,1,0
U009298,26-35,Málaga,2024-04-03,online,0,1,0
U009299,46-55,Valencia,2023-11-14,online,0,1,0
U009300,26-35,Granada,2023-04-23,retail,1,1,0
U009301,26-35,Barcelona,2024-01-05,online,1,1,0
U009302,65+,Granada,2023-04-27,retail,1,1,0
U009303,36-45,Valencia,2024-03-17,online,1,0,0
U009304,26-35,Murcia,2023-08-15,online,1,1,0
U009305,46-55,Madrid,2023-06-30,online,0,0,0
U009306,56-65,Almería,2023-11-18,retail,1,1,0
U009307,46-55,Granada,2024-02-28,online,1,1,0
U009308,26-35,Almería,2023-09-26,online,0,0,0
U009309,56-65,Barcelona,2024-12-04,online,1,0,0
U009310,26-35,Valencia,2023-01-05,online,0,1,0
U009311,46-55,Almería,2024-10-28,online,0,1,0
U009312,26-35,Almería,2023-01-01,online,1,1,0
U009313,26-35,Málaga,2023-06-08,online,0,1,0
U009314,26-35,Barcelona,2024-12-28,retail,0,1,0
U009315,56-65,Barcelona,2024-06-15,retail,1,0,0
U009316,36-45,Granada,2024-04-15,retail,0,1,0
U009317,56-65,Granada,2024-06-14,online,1,0,0
U009318,26-35,Málaga,2023-10-26,online,0,0,0
U009319,36-45,Barcelona,2024-07-26,online,0,0,0
U009320,56-65,Valencia,2023-04-24,online,1,0,0
U009321,26-35,Málaga,2024-08-02,online,1,0,0
U009322,26-35,Granada,2024-11-16,online,0,0,0
U009323,36-45,Murcia,2024-09-18,online,0,1,0
U009324,36-45,Barcelona,2024-06-23,online,0,1,0
U009325,36-45,Barcelona,2024-04-20,online,1,0,0
U009326,65+,Málaga,2024-01-16,online,0,0,0
U009327,18-25,Madrid,2023-10-16,online,0,1,0
U009328,26-35,Almería,2024-09-23,online,1,0,0
U009329,26-35,Granada,2024-04-17,online,0,0,0
U009330,18-25,Valencia,2023-11-14,online,1,1,0
U009331,18-25,Valencia,2024-07-26,online,0,1,0
U009332,26-35,Barcelona,2023-02-09,retail,0,1,0
U009333,26-35,Barcelona,2024-08-16,online,0,1,0
U009334,26-35,Barcelona,2024-08-14,online,1,1,0
U009335,46-55,Granada,2023-06-16,online,0,1,0
U009336,46-55,Valencia,2023-01-28,retail,0,1,0
U009337,26-35,Granada,2024-06-05,retail,1,1,0
U009338,56-65,Madrid,2023-05-26,online,0,1,0
U009339,36-45,Granada,2024-12-28,online,0,1,0
U009340,26-35,Granada,2023-01-07,online,0,0,0
U009341,18-25,Granada,2023-06-17,retail,0,0,0
U009342,18-25,Granada,2023-01-31,online,1,1,0
U009343,36-45,Valencia,2024-07-25,retail,0,1,0
U009344,26-35,Madrid,2024-02-27,online,1,1,0
U009345,26-35,Almería,2024-09-11,retail,1,0,0
U009346,18-25,Alicante,2024-12-03,online,1,0,0
U009347,36-45,Almería,2024-03-21,online,0,0,0
U009348,26-35,Murcia,2023-06-19,retail,1,1,0
U009349,26-35,Alicante,2023-03-09,online,1,1,0
U009350,26-35,Granada,2024-09-24,retail,1,1,0
U009351,36-45,Málaga,2023-06-28,online,1,1,0
U009352,46-55,Barcelona,2024-10-14,online,1,1,0
U009353,26-35,Granada,2024-10-03,online,1,0,0
U009354,26-35,Murcia,2024-04-03,online,0,1,0
U009355,46-55,Valencia,2024-03-16,online,1,1,0
U009356,56-65,Murcia,2024-11-25,online,1,1,0
U009357,36-45,Madrid,2024-07-05,online,1,1,0
U009358,26-35,Málaga,2024-05-13,online,1,0,0
U009359,36-45,Murcia,2023-11-15,retail,1,1,0
U009360,26-35,Málaga,2023-12-20,online,1,0,0
U009361,46-55,Granada,2023-10-11,retail,0,0,0
U009362,36-45,Madrid,2024-11-21,online,1,1,0
U009363,26-35,Granada,2024-04-10,retail,1,1,0
U009364,26-35,Murcia,2024-07-23,online,1,1,0
U009365,56-65,Almería,2023-01-28,retail,0,1,0
U009366,36-45,Almería,2024-09-14,online,0,1,0
U009367,46-55,Valencia,2023-11-01,online,0,1,0
U009368,36-45,Murcia,2024-06-22,online,0,1,0
U009369,56-65,Murcia,2023-01-30,online,0,1,0
U009370,26-35,Barcelona,2024-10-14,online,0,1,0
U009371,46-55,Alicante,2024-04-26,online,1,1,0
U009372,56-65,Murcia,2023-11-30,online,1,1,0
U009373,36-45,Granada,2023-08-10,online,0,1,0
U009374,36-45,Valencia,2023-08-16,online,0,1,0
U009375,26-35,Barcelona,2023-08-10,online,0,1,0
U009376,18-25,Alicante,2023-04-06,retail,0,0,0
U009377,56-65,Alicante,2023-12-05,online,0,1,0
U009378,36-45,Murcia,2023-11-28,retail,1,0,0
U009379,46-55,Alicante,2023-10-28,retail,0,0,0
U009380,46-55,Madrid,2024-05-28,retail,0,1,0
U009381,36-45,Granada,2023-11-03,online,0,1,0
U009382,36-45,Valencia,2023-03-06,online,1,1,0
U009383,46-55,Barcelona,2024-09-14,online,1,0,0
U009384,36-45,Málaga,2023-11-07,online,0,0,0
U009385,18-25,Alicante,2024-04-23,online,0,1,0
U009386,56-65,Murcia,2024-11-09,online,1,1,0
U009387,36-45,Granada,2024-07-14,online,1,0,0
U009388,46-55,Valencia,2024-01-29,online,0,1,0
U009389,18-25,Barcelona,2024-02-02,online,0,1,0
U009390,65+,Alicante,2024-09-12,online,1,1,0
U009391,26-35,Granada,2024-08-24,retail,0,0,0
U009392,26-35,Alicante,2023-05-11,retail,1,1,0
U009393,36-45,Murcia,2024-04-02,online,0,1,0
U009394,36-45,Murcia,2024-09-23,online,1,1,0
U009395,26-35,Valencia,2024-08-09,online,0,1,0
U009396,26-35,Málaga,2023-04-02,retail,0,0,0
U009397,36-45,Granada,2023-11-15,online,1,0,0
U009398,26-35,Madrid,2024-01-14,online,1,0,0
U009399,65+,Barcelona,2023-07-08,retail,1,0,0
U009400,26-35,Alicante,2024-05-11,online,0,1,0
U009401,36-45,Madrid,2023-12-14,online,1,1,0
U009402,26-35,Almería,2023-08-06,online,0,1,0
U009403,46-55,Valencia,2023-09-03,retail,0,1,0
U009404,26-35,Alicante,2024-09-17,online,1,1,0
U009405,36-45,Málaga,2024-09-24,online,0,0,0
U009406,18-25,Granada,2024-08-16,retail,1,1,0
U009407,26-35,Almería,2024-10-29,retail,1,0,0
U009408,18-25,Murcia,2024-11-26,online,0,1,0
U009409,36-45,Almería,2023-12-26,online,0,0,0
U009410,18-25,Barcelona,2023-03-12,online,1,0,0
U009411,26-35,Almería,2024-08-07,online,0,0,0
U009412,65+,Málaga,2024-04-07,online,1,1,0
U009413,18-25,Barcelona,2023-10-05,online,1,1,0
U009414,46-55,Granada,2024-12-13,online,0,0,0
U009415,46-55,Alicante,2023-09-05,online,1,0,0
U009416,56-65,Málaga,2024-10-24,retail,0,1,0
U009417,36-45,Granada,2024-03-08,online,0,1,0
U009418,26-35,Barcelona,2023-01-27,online,1,1,0
U009419,26-35,Barcelona,2024-09-20,online,1,1,0
U009420,26-35,Granada,2024-07-10,online,0,1,0
U009421,26-35,Almería,2024-04-14,online,1,1,0
U009422,46-55,Valencia,2024-03-24,retail,0,1,0
U009423,46-55,Málaga,2023-06-09,online,1,1,0
U009424,36-45,Alicante,2023-06-06,online,0,1,0
U009425,46-55,Málaga,2023-01-22,online,1,1,0
U009426,36-45,Murcia,2023-04-23,online,1,1,0
U009427,36-45,Valencia,2023-09-03,online,1,0,0
U009428,26-35,Barcelona,2024-01-30,online,0,1,0
U009429,18-25,Almería,2023-04-06,online,1,0,0
U009430,36-45,Málaga,2024-02-12,retail,0,0,0
U009431,36-45,Málaga,2023-07-12,retail,0,1,0
U009432,26-35,Valencia,2023-07-05,online,1,1,0
U009433,46-55,Barcelona,2024-11-22,online,0,1,0
U009434,46-55,Valencia,2024-12-25,online,0,1,0
U009435,65+,Málaga,2024-08-15,retail,1,0,0
U009436,26-35,Granada,2023-02-09,online,0,0,0
U009437,65+,Almería,2024-06-15,online,0,0,0
U009438,26-35,Granada,2023-05-11,online,1,1,0
U009439,36-45,Valencia,2024-02-20,online,0,1,0
U009440,18-25,Alicante,2024-10-14,retail,0,1,0
U009441,65+,Barcelona,2023-10-05,retail,0,0,0
U009442,18-25,Valencia,2024-11-09,online,1,1,0
U009443,46-55,Madrid,2024-06-01,online,0,1,0
U009444,18-25,Barcelona,2023-08-08,online,0,0,0
U009445,65+,Alicante,2023-03-11,online,0,0,0
U009446,26-35,Barcelona,2024-08-18,online,1,0,0
U009447,36-45,Madrid,2023-12-01,online,1,1,0
U009448,65+,Málaga,2023-02-23,online,1,1,0
U009449,36-45,Murcia,2023-03-17,retail,0,1,0
U009450,36-45,Valencia,2024-12-06,online,1,1,0
U009451,26-35,Barcelona,2023-06-27,online,1,1,0
U009452,46-55,Murcia,2024-12-06,retail,0,0,0
U009453,26-35,Madrid,2024-05-12,online,0,1,0
U009454,56-65,Almería,2023-08-08,retail,1,1,0
U009455,26-35,Barcelona,2023-10-08,online,0,1,0
U009456,36-45,Murcia,2024-07-21,online,0,1,0
U009457,36-45,Almería,2023-11-14,online,0,1,0
U009458,36-45,Málaga,2023-02-24,online,1,0,0
U009459,26-35,Murcia,2023-06-17,online,0,0,0
U009460,56-65,Valencia,2024-09-20,retail,0,1,0
U009461,18-25,Murcia,2024-05-23,online,0,1,0
U009462,36-45,Granada,2024-01-01,retail,0,0,0
U009463,56-65,Barcelona,2023-06-29,retail,0,1,0
U009464,65+,Valencia,2023-12-13,retail,1,0,0
U009465,36-45,Granada,2024-07-29,online,0,1,0
U009466,26-35,Alicante,2023-03-01,retail,0,1,0
U009467,36-45,Murcia,2024-12-27,online,1,1,0
U009468,26-35,Granada,2024-09-19,online,1,1,0
U009469,18-25,Murcia,2023-08-21,online,0,0,0
U009470,26-35,Barcelona,2024-09-27,online,0,0,0
